s:0 tel:10.8491
s:0 trl:10.8493 lr:0.000016 norm:1.39 time (ms):1047.11
s:1 trl:10.8444 lr:0.000032 norm:1.43 time (ms):691.84
s:2 trl:10.8354 lr:0.000048 norm:1.46 time (ms):691.28
s:3 trl:10.8224 lr:0.000063 norm:1.42 time (ms):691.37
s:4 trl:10.8047 lr:0.000079 norm:1.49 time (ms):691.07
s:5 trl:10.7798 lr:0.000095 norm:1.56 time (ms):690.75
s:6 trl:10.7505 lr:0.000111 norm:1.59 time (ms):691.59
s:7 trl:10.7140 lr:0.000127 norm:1.51 time (ms):691.34
s:8 trl:10.6715 lr:0.000143 norm:1.40 time (ms):691.87
s:9 trl:10.6302 lr:0.000159 norm:1.19 time (ms):691.23
s:10 trl:10.5889 lr:0.000174 norm:1.02 time (ms):690.79
s:11 trl:10.5498 lr:0.000190 norm:0.96 time (ms):690.67
s:12 trl:10.5151 lr:0.000206 norm:0.94 time (ms):691.07
s:13 trl:10.4821 lr:0.000222 norm:0.93 time (ms):691.52
s:14 trl:10.4480 lr:0.000238 norm:0.93 time (ms):690.41
s:15 trl:10.4122 lr:0.000254 norm:0.94 time (ms):690.65
s:16 trl:10.3755 lr:0.000270 norm:0.93 time (ms):690.99
s:17 trl:10.3341 lr:0.000285 norm:0.94 time (ms):690.25
s:18 trl:10.2909 lr:0.000301 norm:0.94 time (ms):691.44
s:19 trl:10.2420 lr:0.000317 norm:0.95 time (ms):691.28
s:20 trl:10.1944 lr:0.000333 norm:0.94 time (ms):690.82
s:21 trl:10.1475 lr:0.000349 norm:0.94 time (ms):690.93
s:22 trl:10.0898 lr:0.000365 norm:0.95 time (ms):691.00
s:23 trl:10.0317 lr:0.000381 norm:0.94 time (ms):690.45
s:24 trl:9.9715 lr:0.000396 norm:0.94 time (ms):690.87
s:25 trl:9.9193 lr:0.000412 norm:0.94 time (ms):691.08
s:26 trl:9.8474 lr:0.000428 norm:0.96 time (ms):689.88
s:27 trl:9.7866 lr:0.000444 norm:0.95 time (ms):690.65
s:28 trl:9.7237 lr:0.000460 norm:0.95 time (ms):691.08
s:29 trl:9.6477 lr:0.000476 norm:0.98 time (ms):690.87
s:30 trl:9.5752 lr:0.000492 norm:0.96 time (ms):690.76
s:31 trl:9.5136 lr:0.000507 norm:0.95 time (ms):691.07
s:32 trl:9.4493 lr:0.000523 norm:0.93 time (ms):690.69
s:33 trl:9.3775 lr:0.000539 norm:0.97 time (ms):691.39
s:34 trl:9.3155 lr:0.000555 norm:0.93 time (ms):690.79
s:35 trl:9.2127 lr:0.000571 norm:1.01 time (ms):690.33
s:36 trl:9.1648 lr:0.000587 norm:0.99 time (ms):690.94
s:37 trl:9.0931 lr:0.000603 norm:0.95 time (ms):690.58
s:38 trl:9.0329 lr:0.000618 norm:0.95 time (ms):690.20
s:39 trl:8.9637 lr:0.000634 norm:0.95 time (ms):691.15
s:40 trl:8.8932 lr:0.000650 norm:0.96 time (ms):690.02
s:41 trl:8.8177 lr:0.000666 norm:0.94 time (ms):690.46
s:42 trl:8.7439 lr:0.000682 norm:0.96 time (ms):690.90
s:43 trl:8.6800 lr:0.000698 norm:0.94 time (ms):690.67
s:44 trl:8.6150 lr:0.000714 norm:0.94 time (ms):690.61
s:45 trl:8.5946 lr:0.000729 norm:0.94 time (ms):690.63
s:46 trl:8.4860 lr:0.000745 norm:0.93 time (ms):690.74
s:47 trl:8.4449 lr:0.000761 norm:0.91 time (ms):690.54
s:48 trl:8.3958 lr:0.000777 norm:0.93 time (ms):690.51
s:49 trl:8.2890 lr:0.000793 norm:0.91 time (ms):690.45
s:50 trl:8.2210 lr:0.000809 norm:0.90 time (ms):691.02
s:51 trl:8.1793 lr:0.000825 norm:0.88 time (ms):691.09
s:52 trl:8.1612 lr:0.000840 norm:0.87 time (ms):691.48
s:53 trl:8.0421 lr:0.000856 norm:0.87 time (ms):690.32
s:54 trl:8.0053 lr:0.000872 norm:0.85 time (ms):691.02
s:55 trl:7.9891 lr:0.000888 norm:0.82 time (ms):690.85
s:56 trl:7.9108 lr:0.000904 norm:0.80 time (ms):690.47
s:57 trl:7.8567 lr:0.000920 norm:0.78 time (ms):690.16
s:58 trl:7.8128 lr:0.000936 norm:0.79 time (ms):691.06
s:59 trl:7.7789 lr:0.000951 norm:0.84 time (ms):690.18
s:60 trl:7.7448 lr:0.000967 norm:0.71 time (ms):691.48
s:61 trl:7.6907 lr:0.000983 norm:0.70 time (ms):690.39
s:62 trl:7.6597 lr:0.000999 norm:0.67 time (ms):691.89
s:63 trl:7.6819 lr:0.001015 norm:0.55 time (ms):690.50
s:64 trl:7.6381 lr:0.001031 norm:0.57 time (ms):691.14
s:65 trl:7.6198 lr:0.001047 norm:0.52 time (ms):690.22
s:66 trl:7.6131 lr:0.001062 norm:0.45 time (ms):691.21
s:67 trl:7.5683 lr:0.001078 norm:0.48 time (ms):691.13
s:68 trl:7.5744 lr:0.001094 norm:0.61 time (ms):690.72
s:69 trl:7.5529 lr:0.001110 norm:0.91 time (ms):690.41
s:70 trl:7.4927 lr:0.001110 norm:0.82 time (ms):690.41
s:71 trl:7.4592 lr:0.001110 norm:0.92 time (ms):690.71
s:72 trl:7.5938 lr:0.001110 norm:0.96 time (ms):691.13
s:73 trl:7.4653 lr:0.001110 norm:0.80 time (ms):689.87
s:74 trl:7.4428 lr:0.001110 norm:1.17 time (ms):691.59
s:75 trl:7.4558 lr:0.001110 norm:1.25 time (ms):690.62
s:76 trl:7.3927 lr:0.001110 norm:0.57 time (ms):691.01
s:77 trl:7.3608 lr:0.001110 norm:1.72 time (ms):691.13
s:78 trl:7.4042 lr:0.001110 norm:0.48 time (ms):691.58
s:79 trl:7.4435 lr:0.001110 norm:1.52 time (ms):690.60
s:80 trl:7.3325 lr:0.001110 norm:0.94 time (ms):691.74
s:81 trl:7.2586 lr:0.001110 norm:1.73 time (ms):691.19
s:82 trl:7.2397 lr:0.001110 norm:0.85 time (ms):691.05
s:83 trl:7.2722 lr:0.001110 norm:1.02 time (ms):691.38
s:84 trl:7.1866 lr:0.001109 norm:0.84 time (ms):691.42
s:85 trl:7.2660 lr:0.001109 norm:0.75 time (ms):691.39
s:86 trl:7.2026 lr:0.001109 norm:0.50 time (ms):691.48
s:87 trl:7.1929 lr:0.001109 norm:0.63 time (ms):690.88
s:88 trl:7.1796 lr:0.001109 norm:0.47 time (ms):690.60
s:89 trl:7.1651 lr:0.001109 norm:0.56 time (ms):691.01
s:90 trl:7.1108 lr:0.001109 norm:0.85 time (ms):691.47
s:91 trl:7.1115 lr:0.001109 norm:0.82 time (ms):690.89
s:92 trl:7.1592 lr:0.001109 norm:1.07 time (ms):691.46
s:93 trl:7.0411 lr:0.001108 norm:1.17 time (ms):691.35
s:94 trl:7.0347 lr:0.001108 norm:0.37 time (ms):691.40
s:95 trl:7.0570 lr:0.001108 norm:1.13 time (ms):690.54
s:96 trl:7.0358 lr:0.001108 norm:1.16 time (ms):690.34
s:97 trl:7.0200 lr:0.001108 norm:0.50 time (ms):691.00
s:98 trl:6.9673 lr:0.001108 norm:1.58 time (ms):691.07
