s:0 tel:10.8633
s:0 trl:10.8644 lr:0.000401 norm:2.43 time (ms):1405.02
s:1 trl:10.6140 lr:0.000802 norm:1.69 time (ms):1035.32
s:2 trl:10.4284 lr:0.001203 norm:1.25 time (ms):1033.34
s:3 trl:10.2231 lr:0.001604 norm:1.14 time (ms):1034.09
s:4 trl:9.9252 lr:0.002005 norm:1.16 time (ms):1035.05
s:5 trl:9.5492 lr:0.002406 norm:1.16 time (ms):1035.07
s:6 trl:9.1764 lr:0.002807 norm:1.18 time (ms):1035.52
s:7 trl:8.7846 lr:0.003207 norm:1.16 time (ms):1035.00
s:8 trl:8.4854 lr:0.003608 norm:1.23 time (ms):1035.22
s:9 trl:8.1906 lr:0.004009 norm:1.06 time (ms):1035.16
s:10 trl:12.3770 lr:0.004410 norm:9.67 time (ms):1035.14
s:11 trl:7.9224 lr:0.004811 norm:0.78 time (ms):1034.18
s:12 trl:7.9328 lr:0.005212 norm:0.54 time (ms):1034.68
s:13 trl:7.7874 lr:0.005613 norm:0.51 time (ms):1034.42
s:14 trl:7.8054 lr:0.006014 norm:0.98 time (ms):1035.25
s:15 trl:7.9289 lr:0.006415 norm:1.16 time (ms):1035.24
s:16 trl:7.8210 lr:0.006816 norm:0.92 time (ms):1035.30
s:17 trl:7.8442 lr:0.007217 norm:0.48 time (ms):1034.99
s:18 trl:7.8000 lr:0.007618 norm:0.48 time (ms):1034.92
s:19 trl:7.7401 lr:0.008019 norm:0.72 time (ms):1035.23
s:20 trl:7.7571 lr:0.008420 norm:0.75 time (ms):1034.79
s:21 trl:7.7596 lr:0.008820 norm:0.23 time (ms):1035.15
s:22 trl:7.7660 lr:0.009221 norm:0.41 time (ms):1035.22
s:23 trl:7.7563 lr:0.009622 norm:0.45 time (ms):1035.02
s:24 trl:7.7535 lr:0.010023 norm:0.26 time (ms):1035.20
s:25 trl:7.8384 lr:0.010424 norm:0.47 time (ms):1035.14
s:26 trl:7.7648 lr:0.010825 norm:0.40 time (ms):1035.11
s:27 trl:7.7790 lr:0.011226 norm:0.29 time (ms):1035.16
s:28 trl:7.7920 lr:0.011627 norm:0.32 time (ms):1035.19
s:29 trl:7.7363 lr:0.012028 norm:0.26 time (ms):1035.11
s:30 trl:7.7165 lr:0.012429 norm:0.38 time (ms):1035.10
s:31 trl:7.7526 lr:0.012830 norm:0.21 time (ms):1035.05
s:32 trl:7.7768 lr:0.013231 norm:0.27 time (ms):1035.28
s:33 trl:7.7665 lr:0.013632 norm:0.43 time (ms):1034.93
s:34 trl:7.8015 lr:0.014033 norm:0.40 time (ms):1034.99
s:35 trl:7.6480 lr:0.014433 norm:0.25 time (ms):1035.35
s:36 trl:7.7508 lr:0.014834 norm:0.17 time (ms):1035.15
s:37 trl:7.7501 lr:0.015235 norm:0.15 time (ms):1035.21
s:38 trl:7.7648 lr:0.015636 norm:0.19 time (ms):1034.97
s:39 trl:7.7470 lr:0.016037 norm:0.22 time (ms):1035.12
s:40 trl:7.7393 lr:0.016438 norm:0.23 time (ms):1035.24
s:41 trl:7.7206 lr:0.016839 norm:0.16 time (ms):1035.25
s:42 trl:7.6899 lr:0.017240 norm:0.20 time (ms):1035.30
s:43 trl:7.6607 lr:0.017641 norm:0.15 time (ms):1035.02
s:44 trl:7.6429 lr:0.018042 norm:0.17 time (ms):1035.35
s:45 trl:7.7048 lr:0.018443 norm:0.18 time (ms):1035.31
s:46 trl:7.6143 lr:0.018844 norm:0.20 time (ms):1035.36
s:47 trl:7.6440 lr:0.019245 norm:0.20 time (ms):1035.47
s:48 trl:7.6413 lr:0.019646 norm:0.20 time (ms):1035.06
s:49 trl:7.5909 lr:0.020046 norm:0.21 time (ms):1035.42
s:50 trl:7.5590 lr:0.020447 norm:0.16 time (ms):1035.42
s:51 trl:7.5816 lr:0.020848 norm:0.17 time (ms):1035.28
s:52 trl:7.6176 lr:0.021249 norm:0.14 time (ms):1034.89
s:53 trl:7.5133 lr:0.021650 norm:0.15 time (ms):1035.28
s:54 trl:7.5308 lr:0.022051 norm:0.24 time (ms):1034.31
s:55 trl:7.5630 lr:0.022452 norm:0.11 time (ms):1035.23
s:56 trl:7.5294 lr:0.022853 norm:0.21 time (ms):1035.38
s:57 trl:7.5085 lr:0.023254 norm:0.14 time (ms):1034.88
s:58 trl:7.4946 lr:0.023655 norm:0.13 time (ms):1035.44
s:59 trl:7.4832 lr:0.024056 norm:0.14 time (ms):1034.10
s:60 trl:7.4749 lr:0.024457 norm:0.17 time (ms):1034.98
s:61 trl:7.4495 lr:0.024858 norm:0.19 time (ms):1034.81
s:62 trl:7.4195 lr:0.025259 norm:0.24 time (ms):1035.29
s:63 trl:7.4535 lr:0.025659 norm:0.11 time (ms):1035.04
s:64 trl:7.4200 lr:0.026060 norm:0.16 time (ms):1035.38
s:65 trl:7.4054 lr:0.026461 norm:0.20 time (ms):1034.39
s:66 trl:7.4531 lr:0.026862 norm:0.34 time (ms):1035.29
s:67 trl:7.4642 lr:0.027263 norm:0.56 time (ms):1035.40
s:68 trl:7.4490 lr:0.027664 norm:0.41 time (ms):1035.35
s:69 trl:7.3772 lr:0.028065 norm:0.25 time (ms):1035.42
s:70 trl:7.3405 lr:0.028065 norm:0.39 time (ms):1035.43
s:71 trl:7.2795 lr:0.028065 norm:0.19 time (ms):1035.25
s:72 trl:7.4174 lr:0.028065 norm:0.26 time (ms):1035.19
s:73 trl:7.2849 lr:0.028064 norm:0.17 time (ms):1035.37
s:74 trl:7.2592 lr:0.028064 norm:0.21 time (ms):1034.73
s:75 trl:7.2606 lr:0.028063 norm:0.13 time (ms):1035.43
s:76 trl:7.2119 lr:0.028062 norm:0.16 time (ms):1035.18
s:77 trl:7.1706 lr:0.028061 norm:0.17 time (ms):1035.27
s:78 trl:7.2227 lr:0.028060 norm:0.12 time (ms):1034.17
s:79 trl:7.2752 lr:0.028059 norm:0.16 time (ms):1035.34
s:80 trl:7.1485 lr:0.028057 norm:0.11 time (ms):1035.24
s:81 trl:7.0798 lr:0.028055 norm:0.16 time (ms):1035.27
s:82 trl:7.0488 lr:0.028054 norm:0.14 time (ms):1035.40
s:83 trl:7.0911 lr:0.028052 norm:0.12 time (ms):1035.17
s:84 trl:7.0175 lr:0.028049 norm:0.12 time (ms):1035.52
s:85 trl:7.1094 lr:0.028047 norm:0.13 time (ms):1035.50
s:86 trl:7.0562 lr:0.028045 norm:0.16 time (ms):1038.06
s:87 trl:7.0502 lr:0.028042 norm:0.11 time (ms):1038.41
s:88 trl:7.0447 lr:0.028039 norm:0.10 time (ms):1040.46
s:89 trl:7.0436 lr:0.028036 norm:0.11 time (ms):1038.72
s:90 trl:6.9844 lr:0.028033 norm:0.09 time (ms):1038.29
s:91 trl:7.0005 lr:0.028030 norm:0.11 time (ms):1040.55
s:92 trl:7.0520 lr:0.028026 norm:0.09 time (ms):1041.29
s:93 trl:6.9439 lr:0.028023 norm:0.11 time (ms):1037.03
s:94 trl:6.9565 lr:0.028019 norm:0.12 time (ms):1041.64
s:95 trl:6.9761 lr:0.028015 norm:0.07 time (ms):1040.13
s:96 trl:6.9654 lr:0.028011 norm:0.10 time (ms):1039.26
s:97 trl:6.9674 lr:0.028007 norm:0.10 time (ms):1038.40
s:98 trl:6.9166 lr:0.028002 norm:0.10 time (ms):1041.45
s:99 trl:7.0263 lr:0.027998 norm:0.07 time (ms):1038.65
s:100 trl:6.9092 lr:0.027993 norm:0.09 time (ms):1040.04
s:101 trl:6.9507 lr:0.027988 norm:0.08 time (ms):1039.78
s:102 trl:6.8356 lr:0.027983 norm:0.09 time (ms):1038.64
s:103 trl:6.8928 lr:0.027978 norm:0.07 time (ms):1040.11
s:104 trl:6.8667 lr:0.027973 norm:0.11 time (ms):1040.39
s:105 trl:6.9228 lr:0.027967 norm:0.15 time (ms):1040.44
s:106 trl:6.9104 lr:0.027961 norm:0.32 time (ms):1037.14
s:107 trl:6.9075 lr:0.027956 norm:0.38 time (ms):1041.87
s:108 trl:6.9636 lr:0.027950 norm:0.20 time (ms):1037.56
s:109 trl:6.9076 lr:0.027943 norm:0.16 time (ms):1038.40
s:110 trl:6.8968 lr:0.027937 norm:0.22 time (ms):1041.71
s:111 trl:6.9001 lr:0.027931 norm:0.15 time (ms):1040.27
s:112 trl:6.8707 lr:0.027924 norm:0.17 time (ms):1038.62
s:113 trl:6.8436 lr:0.027917 norm:0.13 time (ms):1038.57
s:114 trl:6.8616 lr:0.027910 norm:0.13 time (ms):1040.45
s:115 trl:6.8610 lr:0.027903 norm:0.10 time (ms):1039.76
s:116 trl:6.8706 lr:0.027896 norm:0.08 time (ms):1038.63
s:117 trl:6.7328 lr:0.027889 norm:0.10 time (ms):1040.29
s:118 trl:6.8972 lr:0.027881 norm:0.15 time (ms):1040.14
s:119 trl:6.8482 lr:0.027873 norm:0.16 time (ms):1038.78
