s:0 tel:10.8392
s:0 trl:10.8393 lr:0.000900 norm:0.64 time (ms):980.97
s:1 trl:10.7978 lr:0.001799 norm:0.79 time (ms):616.59
s:2 trl:10.6672 lr:0.002699 norm:0.86 time (ms):616.28
s:3 trl:10.4713 lr:0.003598 norm:0.65 time (ms):616.23
s:4 trl:10.2428 lr:0.004498 norm:0.67 time (ms):616.51
s:5 trl:9.9421 lr:0.005397 norm:0.69 time (ms):616.70
s:6 trl:9.6186 lr:0.006297 norm:0.71 time (ms):616.71
s:7 trl:9.2486 lr:0.007196 norm:0.71 time (ms):616.78
s:8 trl:8.9075 lr:0.008096 norm:0.71 time (ms):616.73
s:9 trl:8.5986 lr:0.008995 norm:0.70 time (ms):616.60
s:10 trl:8.3511 lr:0.009895 norm:0.68 time (ms):616.64
s:11 trl:8.2069 lr:0.010794 norm:2.97 time (ms):616.68
s:12 trl:8.0933 lr:0.011694 norm:0.61 time (ms):616.27
s:13 trl:7.9721 lr:0.012593 norm:0.54 time (ms):616.51
s:14 trl:7.9479 lr:0.013493 norm:0.50 time (ms):616.74
s:15 trl:7.9004 lr:0.014392 norm:0.50 time (ms):616.30
s:16 trl:7.7741 lr:0.015292 norm:0.33 time (ms):615.70
s:17 trl:7.8170 lr:0.016191 norm:0.29 time (ms):616.41
s:18 trl:7.8221 lr:0.017091 norm:0.61 time (ms):616.47
s:19 trl:7.7962 lr:0.017990 norm:0.56 time (ms):616.63
s:20 trl:7.7987 lr:0.018890 norm:0.28 time (ms):615.82
s:21 trl:7.8056 lr:0.019789 norm:0.29 time (ms):616.82
s:22 trl:7.7491 lr:0.020689 norm:0.26 time (ms):615.90
s:23 trl:7.7247 lr:0.021588 norm:0.32 time (ms):616.30
s:24 trl:7.7294 lr:0.022488 norm:0.14 time (ms):616.77
s:25 trl:7.8139 lr:0.023387 norm:0.24 time (ms):616.41
s:26 trl:7.7819 lr:0.024287 norm:0.34 time (ms):616.50
s:27 trl:7.7867 lr:0.025186 norm:0.27 time (ms):616.62
s:28 trl:7.7939 lr:0.026086 norm:0.25 time (ms):616.67
s:29 trl:7.7389 lr:0.026985 norm:0.22 time (ms):616.56
s:30 trl:7.7058 lr:0.027885 norm:0.15 time (ms):614.62
s:31 trl:7.7559 lr:0.028784 norm:0.15 time (ms):616.31
s:32 trl:7.7760 lr:0.029684 norm:0.15 time (ms):616.32
s:33 trl:7.7570 lr:0.030583 norm:0.21 time (ms):614.91
s:34 trl:7.7963 lr:0.031483 norm:0.17 time (ms):615.88
s:35 trl:7.6633 lr:0.032382 norm:0.79 time (ms):616.83
s:36 trl:7.7467 lr:0.033282 norm:0.16 time (ms):616.64
s:37 trl:7.8272 lr:0.034181 norm:0.57 time (ms):615.91
s:38 trl:7.7639 lr:0.035081 norm:0.13 time (ms):616.59
s:39 trl:7.7595 lr:0.035980 norm:0.18 time (ms):616.19
s:40 trl:7.7609 lr:0.036880 norm:0.14 time (ms):615.45
s:41 trl:7.7497 lr:0.037779 norm:0.19 time (ms):616.40
s:42 trl:7.7318 lr:0.038679 norm:0.13 time (ms):616.65
s:43 trl:7.7198 lr:0.039578 norm:0.09 time (ms):616.38
s:44 trl:7.7262 lr:0.040478 norm:0.20 time (ms):616.50
s:45 trl:7.7976 lr:0.041378 norm:0.05 time (ms):616.44
s:46 trl:7.7277 lr:0.042277 norm:0.19 time (ms):616.55
s:47 trl:7.7655 lr:0.043177 norm:0.20 time (ms):616.71
s:48 trl:7.7608 lr:0.044076 norm:0.08 time (ms):616.60
s:49 trl:7.7086 lr:0.044976 norm:0.19 time (ms):616.34
s:50 trl:7.6880 lr:0.045875 norm:0.13 time (ms):617.09
s:51 trl:7.7137 lr:0.046775 norm:0.13 time (ms):615.72
s:52 trl:7.7636 lr:0.047674 norm:0.13 time (ms):616.57
s:53 trl:7.6649 lr:0.048574 norm:0.12 time (ms):616.26
s:54 trl:7.6881 lr:0.049473 norm:0.19 time (ms):617.01
s:55 trl:7.7263 lr:0.050373 norm:0.10 time (ms):616.46
s:56 trl:7.6955 lr:0.051272 norm:0.20 time (ms):616.67
s:57 trl:7.6753 lr:0.052172 norm:0.03 time (ms):616.33
s:58 trl:7.6802 lr:0.053071 norm:0.19 time (ms):616.54
s:59 trl:7.6766 lr:0.053971 norm:0.05 time (ms):616.88
s:60 trl:7.6897 lr:0.054870 norm:0.17 time (ms):616.68
s:61 trl:7.6663 lr:0.055770 norm:0.08 time (ms):616.30
s:62 trl:7.6723 lr:0.056669 norm:0.14 time (ms):616.75
s:63 trl:7.7228 lr:0.057569 norm:0.07 time (ms):616.57
s:64 trl:7.7115 lr:0.058468 norm:0.14 time (ms):616.64
s:65 trl:7.7175 lr:0.059368 norm:0.12 time (ms):616.57
s:66 trl:7.7344 lr:0.060267 norm:0.09 time (ms):616.46
s:67 trl:7.7238 lr:0.061167 norm:0.15 time (ms):616.29
s:68 trl:7.7429 lr:0.062066 norm:0.03 time (ms):616.49
s:69 trl:7.7343 lr:0.062966 norm:0.11 time (ms):616.87
s:70 trl:7.7085 lr:0.062966 norm:0.12 time (ms):616.03
s:71 trl:7.6878 lr:0.062966 norm:0.03 time (ms):616.32
s:72 trl:7.8205 lr:0.062965 norm:0.18 time (ms):616.56
s:73 trl:7.7362 lr:0.062964 norm:0.22 time (ms):616.76
s:74 trl:7.7232 lr:0.062963 norm:0.03 time (ms):617.13
s:75 trl:7.7730 lr:0.062961 norm:0.21 time (ms):616.58
s:76 trl:7.7331 lr:0.062959 norm:0.18 time (ms):616.66
s:77 trl:7.7073 lr:0.062957 norm:0.07 time (ms):616.55
s:78 trl:7.7800 lr:0.062954 norm:0.23 time (ms):616.60
s:79 trl:7.8448 lr:0.062951 norm:0.08 time (ms):616.54
s:80 trl:7.7539 lr:0.062948 norm:0.24 time (ms):616.42
s:81 trl:7.6949 lr:0.062944 norm:0.22 time (ms):616.79
s:82 trl:7.6694 lr:0.062940 norm:0.08 time (ms):616.42
s:83 trl:7.7392 lr:0.062935 norm:0.24 time (ms):617.05
s:84 trl:7.6719 lr:0.062931 norm:0.11 time (ms):616.05
s:85 trl:7.7736 lr:0.062925 norm:0.22 time (ms):615.58
s:86 trl:7.7428 lr:0.062920 norm:0.31 time (ms):616.77
s:87 trl:7.7251 lr:0.062914 norm:0.08 time (ms):616.39
s:88 trl:7.7417 lr:0.062908 norm:0.23 time (ms):615.79
s:89 trl:7.7484 lr:0.062901 norm:0.23 time (ms):616.99
s:90 trl:7.7162 lr:0.062894 norm:0.09 time (ms):616.48
s:91 trl:7.7426 lr:0.062887 norm:0.29 time (ms):616.25
s:92 trl:7.7868 lr:0.062879 norm:0.06 time (ms):616.62
s:93 trl:7.7046 lr:0.062871 norm:0.32 time (ms):616.45
s:94 trl:7.6922 lr:0.062862 norm:0.15 time (ms):616.54
s:95 trl:7.7450 lr:0.062854 norm:0.29 time (ms):616.31
s:96 trl:7.7399 lr:0.062844 norm:0.21 time (ms):616.75
s:97 trl:7.7325 lr:0.062835 norm:0.24 time (ms):616.76
