s:0 tel:10.8633
s:0 trl:10.8644 lr:0.000023 norm:2.43 time (ms):1407.22
s:1 trl:10.8391 lr:0.000046 norm:2.48 time (ms):1041.82
s:2 trl:10.7880 lr:0.000069 norm:2.48 time (ms):1041.75
s:3 trl:10.7260 lr:0.000092 norm:2.13 time (ms):1042.16
s:4 trl:10.6464 lr:0.000115 norm:1.71 time (ms):1042.08
s:5 trl:10.5753 lr:0.000138 norm:1.36 time (ms):1041.92
s:6 trl:10.5182 lr:0.000160 norm:1.24 time (ms):1039.22
s:7 trl:10.4740 lr:0.000183 norm:1.17 time (ms):1040.21
s:8 trl:10.4250 lr:0.000206 norm:1.16 time (ms):1040.36
s:9 trl:10.3830 lr:0.000229 norm:1.16 time (ms):1035.85
s:10 trl:10.3348 lr:0.000252 norm:1.16 time (ms):1035.66
s:11 trl:10.2795 lr:0.000275 norm:1.17 time (ms):1035.55
s:12 trl:10.2241 lr:0.000298 norm:1.17 time (ms):1035.28
s:13 trl:10.1593 lr:0.000321 norm:1.16 time (ms):1035.32
s:14 trl:10.0900 lr:0.000344 norm:1.16 time (ms):1035.43
s:15 trl:10.0170 lr:0.000367 norm:1.16 time (ms):1035.45
s:16 trl:9.9303 lr:0.000390 norm:1.15 time (ms):1035.43
s:17 trl:9.8456 lr:0.000413 norm:1.16 time (ms):1035.19
s:18 trl:9.7548 lr:0.000435 norm:1.16 time (ms):1035.13
s:19 trl:9.6543 lr:0.000458 norm:1.16 time (ms):1035.45
s:20 trl:9.5611 lr:0.000481 norm:1.14 time (ms):1035.35
s:21 trl:9.4733 lr:0.000504 norm:1.15 time (ms):1035.23
s:22 trl:9.3715 lr:0.000527 norm:1.17 time (ms):1035.17
s:23 trl:9.2623 lr:0.000550 norm:1.16 time (ms):1035.50
s:24 trl:9.1590 lr:0.000573 norm:1.15 time (ms):1035.41
s:25 trl:9.0780 lr:0.000596 norm:1.14 time (ms):1035.24
s:26 trl:8.9566 lr:0.000619 norm:1.16 time (ms):1035.26
s:27 trl:8.8649 lr:0.000642 norm:1.15 time (ms):1035.10
s:28 trl:8.7725 lr:0.000665 norm:1.14 time (ms):1035.24
s:29 trl:8.6647 lr:0.000688 norm:1.17 time (ms):1035.43
s:30 trl:8.5546 lr:0.000710 norm:1.13 time (ms):1035.27
s:31 trl:8.4802 lr:0.000733 norm:1.11 time (ms):1035.12
s:32 trl:8.4010 lr:0.000756 norm:1.07 time (ms):1035.11
s:33 trl:8.3144 lr:0.000779 norm:1.11 time (ms):1035.11
s:34 trl:8.2447 lr:0.000802 norm:1.04 time (ms):1035.21
s:35 trl:8.0832 lr:0.000825 norm:1.11 time (ms):1035.22
s:36 trl:8.0651 lr:0.000848 norm:1.07 time (ms):1035.42
s:37 trl:7.9959 lr:0.000871 norm:1.07 time (ms):1035.30
