s:0 tel:10.8491
s:0 trl:10.8493 lr:0.000003 norm:1.39 time (ms):1046.34
s:1 trl:10.8480 lr:0.000007 norm:1.43 time (ms):692.05
s:2 trl:10.8460 lr:0.000010 norm:1.44 time (ms):690.72
s:3 trl:10.8430 lr:0.000013 norm:1.38 time (ms):691.61
s:4 trl:10.8401 lr:0.000016 norm:1.41 time (ms):689.66
s:5 trl:10.8359 lr:0.000020 norm:1.45 time (ms):690.79
s:6 trl:10.8297 lr:0.000023 norm:1.45 time (ms):690.21
s:7 trl:10.8228 lr:0.000026 norm:1.45 time (ms):691.23
s:8 trl:10.8150 lr:0.000029 norm:1.51 time (ms):691.39
s:9 trl:10.8061 lr:0.000033 norm:1.52 time (ms):690.67
s:10 trl:10.7974 lr:0.000036 norm:1.54 time (ms):690.87
s:11 trl:10.7855 lr:0.000039 norm:1.57 time (ms):691.41
s:12 trl:10.7733 lr:0.000042 norm:1.60 time (ms):691.42
s:13 trl:10.7605 lr:0.000046 norm:1.60 time (ms):691.33
s:14 trl:10.7445 lr:0.000049 norm:1.60 time (ms):691.21
s:15 trl:10.7273 lr:0.000052 norm:1.59 time (ms):690.87
s:16 trl:10.7105 lr:0.000055 norm:1.54 time (ms):690.70
s:17 trl:10.6899 lr:0.000059 norm:1.50 time (ms):691.13
s:18 trl:10.6708 lr:0.000062 norm:1.41 time (ms):690.62
s:19 trl:10.6477 lr:0.000065 norm:1.31 time (ms):691.16
s:20 trl:10.6300 lr:0.000068 norm:1.19 time (ms):690.44
s:21 trl:10.6101 lr:0.000072 norm:1.10 time (ms):690.57
s:22 trl:10.5882 lr:0.000075 norm:1.03 time (ms):690.59
s:23 trl:10.5706 lr:0.000078 norm:0.98 time (ms):692.25
s:24 trl:10.5514 lr:0.000081 norm:0.95 time (ms):690.28
s:25 trl:10.5361 lr:0.000085 norm:0.93 time (ms):690.99
s:26 trl:10.5137 lr:0.000088 norm:0.94 time (ms):691.36
s:27 trl:10.4983 lr:0.000091 norm:0.93 time (ms):691.30
s:28 trl:10.4817 lr:0.000094 norm:0.92 time (ms):691.49
s:29 trl:10.4588 lr:0.000098 norm:0.95 time (ms):691.17
