s:0 tel:10.8491
s:0 trl:10.8493 lr:0.000007 norm:1.39 time (ms):1047.73
s:1 trl:10.8471 lr:0.000013 norm:1.43 time (ms):691.49
s:2 trl:10.8432 lr:0.000020 norm:1.44 time (ms):691.71
s:3 trl:10.8377 lr:0.000026 norm:1.39 time (ms):691.55
s:4 trl:10.8309 lr:0.000033 norm:1.43 time (ms):692.04
s:5 trl:10.8215 lr:0.000039 norm:1.48 time (ms):691.48
s:6 trl:10.8098 lr:0.000046 norm:1.50 time (ms):691.11
s:7 trl:10.7955 lr:0.000053 norm:1.52 time (ms):690.70
s:8 trl:10.7788 lr:0.000059 norm:1.58 time (ms):691.12
s:9 trl:10.7602 lr:0.000066 norm:1.60 time (ms):690.71
s:10 trl:10.7391 lr:0.000072 norm:1.59 time (ms):691.28
s:11 trl:10.7137 lr:0.000079 norm:1.56 time (ms):690.90
s:12 trl:10.6870 lr:0.000086 norm:1.47 time (ms):691.72
s:13 trl:10.6604 lr:0.000092 norm:1.34 time (ms):690.85
s:14 trl:10.6313 lr:0.000099 norm:1.20 time (ms):690.24
s:15 trl:10.6032 lr:0.000105 norm:1.08 time (ms):690.60
s:16 trl:10.5784 lr:0.000112 norm:0.99 time (ms):691.34
s:17 trl:10.5519 lr:0.000118 norm:0.96 time (ms):690.64
s:18 trl:10.5287 lr:0.000125 norm:0.94 time (ms):691.01
s:19 trl:10.5028 lr:0.000132 norm:0.93 time (ms):691.24
s:20 trl:10.4831 lr:0.000138 norm:0.92 time (ms):690.48
s:21 trl:10.4609 lr:0.000145 norm:0.92 time (ms):690.28
s:22 trl:10.4348 lr:0.000151 norm:0.93 time (ms):690.69
s:23 trl:10.4114 lr:0.000158 norm:0.92 time (ms):690.18
s:24 trl:10.3844 lr:0.000165 norm:0.93 time (ms):690.74
s:25 trl:10.3620 lr:0.000171 norm:0.93 time (ms):691.15
s:26 trl:10.3282 lr:0.000178 norm:0.95 time (ms):691.49
s:27 trl:10.3019 lr:0.000184 norm:0.94 time (ms):691.85
s:28 trl:10.2734 lr:0.000191 norm:0.94 time (ms):691.26
s:29 trl:10.2355 lr:0.000197 norm:0.97 time (ms):690.51
s:30 trl:10.2046 lr:0.000204 norm:0.95 time (ms):690.66
s:31 trl:10.1761 lr:0.000211 norm:0.94 time (ms):690.23
s:32 trl:10.1471 lr:0.000217 norm:0.92 time (ms):690.87
s:33 trl:10.1046 lr:0.000224 norm:0.96 time (ms):690.64
s:34 trl:10.0767 lr:0.000230 norm:0.92 time (ms):690.93
s:35 trl:10.0211 lr:0.000237 norm:1.00 time (ms):690.99
s:36 trl:9.9936 lr:0.000244 norm:0.95 time (ms):691.28
